"$141,348.45 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,348.75 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,349.25 ",8532.390625,W,3611.913574,N,1.2,A,0,0,0,0,0,0,0,,,,,
"$141,349.50 ",8532.390625,W,3611.913574,N,1.2,A,0,0,0,0,0,0,0,,,,,
"$141,349.75 ",8532.390625,W,3611.913574,N,1.2,A,0,0,0,0,0,0,0,,,,,
"$141,350.05 ",8532.390625,W,3611.913574,N,1.2,A,0,0,0,0,0,0,0,,,,,
"$141,350.55 ",8532.390625,W,3611.913574,N,1.2,A,0,0,0,0,0,0,0,,,,,
"$141,350.75 ",8532.390625,W,3611.913574,N,1.2,A,0,0,0,0,0,0,0,,,,,
"$141,352.55 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,353.34 ",8532.390625,W,3611.913574,N,1,A,0,0,0,0,0,0,0,,,,,
"$141,355.09 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,355.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,356.34 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,356.89 ",8532.390625,W,3611.913574,N,1,A,0,0,0,0,0,0,0,,,,,
"$141,357.14 ",8532.390625,W,3611.913574,N,1,A,0,0,0,0,0,0,0,,,,,
"$141,357.64 ",8532.390625,W,3611.913574,N,1,A,0,0,0,0,0,0,0,,,,,
"$141,357.95 ",8532.390625,W,3611.913574,N,1,A,0,0,0,0,0,0,0,,,,,
"$141,358.45 ",8532.390625,W,3611.913574,N,1,A,0,0,0,0,0,0,0,,,,,
"$141,358.95 ",8532.390625,W,3611.913574,N,1,A,0,0,0,0,0,0,0,,,,,
"$141,401.45 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,402.00 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,403.55 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,406.59 ",8532.390625,W,3611.913574,N,1.2,A,0,0,0,0,0,0,0,,,,,
"$141,422.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,423.45 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,423.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,443.55 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,448.14 ",8532.390625,W,3611.913574,N,1.2,A,0,0,0,0,0,0,0,,,,,
"$141,449.95 ",8532.390625,W,3611.913574,N,1.2,A,0,0,0,0,0,0,0,,,,,
"$141,501.39 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,501.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,501.95 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,502.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,503.70 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,503.95 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,504.25 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,505.25 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,505.75 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,506.50 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,507.05 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,507.75 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,508.30 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,511.59 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,517.95 ",8532.390625,W,3611.913574,N,0.9,A,0,0,0,0,0,0,0,,,,,
"$141,518.50 ",8532.390625,W,3611.913574,N,0.9,A,0,0,50,0,0,0,0,,,,,
"$141,524.84 ",8532.390625,W,3611.913574,N,1.2,A,0,0,26,0,0,0,0,,,,,
"$141,528.14 ",8532.390625,W,3611.913574,N,0.9,A,0,0,107,0,0,0,0,,,,,
"$141,531.25 ",8532.390625,W,3611.913574,N,0.9,A,0,0,107,0,0,0,0,,,,,
"$141,535.55 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,537.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,14,0,0,0,0,,,,,
"$141,542.45 ",8532.390625,W,3611.913574,N,1,A,0,0,14,0,0,0,0,,,,,
"$141,544.00 ",8532.390625,W,3611.913574,N,1,A,0,0,56,0,0,0,0,,,,,
"$141,554.95 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,600.05 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,601.34 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,605.45 ",8532.390625,W,3611.913574,N,0.9,A,0,0,106,0,0,0,0,,,,,
"$141,606.45 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,610.25 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,611.55 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,611.75 ",8532.390625,W,3611.913574,N,0.9,A,0,0,14,0,0,0,0,,,,,
"$141,612.80 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,613.05 ",8532.390625,W,3611.913574,N,0.9,A,0,0,106,0,0,0,0,,,,,
"$141,614.05 ",8532.390625,W,3611.913574,N,0.9,A,0,0,14,0,0,0,0,,,,,
"$141,614.84 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,615.84 ",8532.390625,W,3611.913574,N,0.9,A,0,0,106,0,0,0,0,,,,,
"$141,616.14 ",8532.390625,W,3611.913574,N,1.1,A,0,0,113,0,0,0,0,,,,,
"$141,616.64 ",8532.390625,W,3611.913574,N,1.1,A,0,0,14,0,0,0,0,,,,,
"$141,617.14 ",8532.390625,W,3611.913574,N,1.1,A,0,0,26,0,0,0,0,,,,,
"$141,617.39 ",8532.390625,W,3611.913574,N,1.1,A,0,0,26,0,0,0,0,,,,,
"$141,617.89 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,618.14 ",8532.390625,W,3611.913574,N,0.9,A,0,0,56,0,0,0,0,,,,,
"$141,624.25 ",8532.390625,W,3611.913574,N,0.9,A,0,0,107,0,0,0,0,,,,,
"$141,624.55 ",8532.390625,W,3611.913574,N,0.9,A,0,0,107,0,0,0,0,,,,,
"$141,628.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,629.34 ",8532.390625,W,3611.913574,N,0.9,A,0,0,56,0,0,0,0,,,,,
"$141,630.14 ",8532.390625,W,3611.913574,N,0.9,A,0,0,106,0,0,0,0,,,,,
"$141,633.25 ",8532.390625,W,3611.913574,N,0.9,A,0,0,107,0,0,0,0,,,,,
"$141,633.95 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,636.55 ",8532.390625,W,3611.913574,N,0.9,A,0,0,14,0,0,0,0,,,,,
"$141,637.30 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,638.34 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,638.55 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,639.55 ",8532.390625,W,3611.913574,N,0.9,A,0,0,113,0,0,0,0,,,,,
"$141,642.14 ",8532.390625,W,3611.913574,N,0.9,A,0,0,107,0,0,0,0,,,,,
"$141,642.89 ",8532.390625,W,3611.913574,N,0.9,A,0,0,113,0,0,0,0,,,,,
"$141,643.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,28,0,0,0,0,,,,,
"$141,644.14 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,644.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,56,0,0,0,0,,,,,
"$141,649.75 ",8532.390625,W,3611.913574,N,0.9,A,0,0,28,0,0,0,0,,,,,
"$141,653.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,654.14 ",8532.390625,W,3611.913574,N,0.9,A,0,0,106,0,0,0,0,,,,,
"$141,654.84 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,655.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,657.45 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,658.20 ",8532.390625,W,3611.913574,N,0.9,A,0,0,28,0,0,0,0,,,,,
"$141,658.75 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,706.84 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,719.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,28,0,0,0,0,,,,,
"$141,721.14 ",8532.390625,W,3611.913574,N,0.9,A,0,0,107,0,0,0,0,,,,,
"$141,727.55 ",8532.390625,W,3611.913574,N,0.9,A,0,0,56,0,0,0,0,,,,,
"$141,730.59 ",8532.390625,W,3611.913574,N,1.1,A,0,0,53,0,0,0,0,,,,,
"$141,732.34 ",8532.390625,W,3611.913574,N,1.1,A,0,0,26,0,0,0,0,,,,,
"$141,743.34 ",8532.390625,W,3611.913574,N,0.9,A,0,0,28,0,0,0,0,,,,,
"$141,743.84 ",8532.390625,W,3611.913574,N,0.9,A,0,0,56,0,0,0,0,,,,,
"$141,747.14 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,749.70 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,752.25 ",8532.390625,W,3611.913574,N,0.9,A,0,0,13,0,0,0,0,,,,,
"$141,752.75 ",8532.390625,W,3611.913574,N,0.9,A,0,0,14,0,0,0,0,,,,,
"$141,753.75 ",8532.390625,W,3611.913574,N,0.9,A,0,0,28,0,0,0,0,,,,,
"$141,800.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,800.95 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,803.25 ",8532.390625,W,3611.913574,N,0.9,A,0,0,113,0,0,0,0,,,,,
"$141,803.75 ",8532.390625,W,3611.913574,N,0.9,A,0,0,14,0,0,0,0,,,,,
"$141,805.00 ",8532.390625,W,3611.913574,N,0.9,A,0,0,56,0,0,0,0,,,,,
"$141,805.55 ",8532.390625,W,3611.913574,N,0.9,A,0,0,106,0,0,0,0,,,,,
"$141,806.25 ",8532.390625,W,3611.913574,N,0.9,A,0,0,107,0,0,0,0,,,,,
"$141,806.55 ",8532.390625,W,3611.913574,N,0.9,A,0,0,113,0,0,0,0,,,,,
"$141,807.05 ",8532.390625,W,3611.913574,N,0.9,A,0,0,14,0,0,0,0,,,,,
"$141,808.34 ",8532.390625,W,3611.913574,N,1.1,A,0,0,28,0,0,0,0,,,,,
"$141,817.75 ",8532.390625,W,3611.913574,N,1.1,A,0,0,14,0,0,0,0,,,,,
"$141,821.59 ",8532.390625,W,3611.913574,N,1.1,A,0,0,26,0,0,0,0,,,,,
"$141,823.34 ",8532.390625,W,3611.913574,N,1.1,A,0,0,13,0,0,0,0,,,,,
"$141,829.75 ",8532.390625,W,3611.913574,N,0.9,A,0,0,28,0,0,0,0,,,,,
"$141,847.05 ",8532.390625,W,3611.913574,N,0.9,A,0,0,113,0,0,0,0,,,,,
"$141,848.34 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,848.84 ",8532.390625,W,3611.913574,N,0.9,A,0,0,106,0,0,0,0,,,,,
"$141,849.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,13,0,0,0,0,,,,,
"$141,850.95 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,851.14 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,852.95 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,853.45 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,853.75 ",8532.390625,W,3611.913574,N,0.9,A,0,0,28,0,0,0,0,,,,,
"$141,853.95 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,855.25 ",8532.390625,W,3611.913574,N,0.9,A,0,0,113,0,0,0,0,,,,,
"$141,856.55 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,857.25 ",8532.390625,W,3611.913574,N,0.9,A,0,0,56,0,0,0,0,,,,,
"$141,901.14 ",8532.390625,W,3611.913574,N,0.9,A,0,0,28,0,0,0,0,,,,,
"$141,908.75 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,909.25 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,910.05 ",8532.390625,W,3611.913574,N,0.9,A,0,0,56,0,0,0,0,,,,,
"$141,910.30 ",8532.390625,W,3611.913574,N,0.9,A,0,0,113,0,0,0,0,,,,,
"$141,910.80 ",8532.390625,W,3611.913574,N,0.9,A,0,0,14,0,0,0,0,,,,,
"$141,912.05 ",8532.390625,W,3611.913574,N,0.9,A,0,0,28,0,0,0,0,,,,,
"$141,915.14 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,917.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,28,0,0,0,0,,,,,
"$141,919.75 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,922.75 ",8532.390625,W,3611.913574,N,0.9,A,0,0,53,0,0,0,0,,,,,
"$141,935.55 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,935.75 ",8532.390625,W,3611.913574,N,0.9,A,0,0,28,0,0,0,0,,,,,
"$141,937.30 ",8532.390625,W,3611.913574,N,0.9,A,0,0,113,0,0,0,0,,,,,
"$141,937.55 ",8532.390625,W,3611.913574,N,0.9,A,0,0,113,0,0,0,0,,,,,
"$141,938.05 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,940.64 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,,,,
"$141,940.89 ",8532.390625,W,3611.913574,N,0.9,A,0,0,14,0,0,0,0,,,,,
"$141,941.14 ",8532.390625,W,3611.913574,N,0.9,A,0,0,26,0,0,0,0,,Average Speed,,,
"$141,957.25 ",8532.390625,W,3611.876221,N,0.9,A,25.322001,0,66,446,0,0,0,27.51811553,17.83456756,,,
"$141,959.00 ",8532.389648,W,3611.864502,N,0.9,A,27.0485,0,66,473,0,0,0,29.18401042,17.33891247,,,
"$142,000.55 ",8532.392578,W,3611.854736,N,0.9,A,26.357901,0,133,438,0,0,0,27.02451705,,,,
"$142,006.14 ",8532.382812,W,3611.836914,N,0.9,A,15.4234,0,67,321,0,0,0,19.8056392,,,,
"$142,006.64 ",8532.382812,W,3611.834961,N,0.9,A,15.1932,0,141,296,0,0,0,18.26314394,,,,
"$142,006.89 ",8532.382812,W,36100,83,377,0,0,0,,,,,,0,,,,
"$142,013.75 ",8532.376953,W,3611.793457,N,0.9,A,28.3146,0,133,495,0,0,0,30.54140625,,,,
"$142,017.09 ",8532.37793,W,3611.771484,N,0.9,A,24.2861,0,57,224,0,0,0,13.82075758,,,,
"$142,017.34 ",8532.37793,W,3611.770508,N,0.9,A,22.9049,0,28,179,0,0,0,11.0442661,,,,
"$142,017.64 ",8532.378906,W,3611.769287,N,0.9,A,20.9482,0,26,224,0,0,0,13.82075758,,,,
"$142,018.89 ",8532.378906,W,3611.764648,N,0.9,A,16.689501,0,132,275,0,0,0,16.96744792,,,,
"$142,019.14 ",8532.378906,W,3611.763916,N,0.9,A,16.5744,0,58,319,0,0,0,19.68223958,,,,
"$142,019.39 ",8532.378906,W,3611.762939,N,0.9,A,15.9989,0,29,239,0,0,0,14.74625473,,,,
"$142,019.64 ",8532.378906,W,3611.761963,N,0.9,A,16.3442,0,66,295,0,0,0,18.20144413,,,,
"$142,019.89 ",8532.379883,W,3611.760986,N,0.9,A,16.919701,0,166,450,0,0,0,27.76491477,,,,
"$142,020.14 ",8532.379883,W,3611.76001,N,0.9,A,16.229099,0,66,257,0,0,0,15.85685133,,,,
"$142,020.45 ",8532.379883,W,3611.759033,N,0.9,A,15.3083,0,66,320,0,0,0,19.74393939,,,,
"$142,020.64 ",8532.379883,W,3611.758301,N,0.9,A,15.7687,0,66,325,0,0,0,20.05243845,,,,
"$142,020.95 ",8532.378906,W,3611.75708,N,0.9,A,16.229099,0,133,291,0,0,0,17.95464489,,,,
"$142,021.14 ",8532.378906,W,3611.756104,N,0.9,A,16.689501,0,70,356,0,0,0,21.96513258,,,,
"$142,021.45 ",8532.378906,W,3611.754883,N,0.9,A,17.264999,0,133,360,0,0,0,22.21193182,,,,
"$142,021.70 ",8532.378906,W,3611.753662,N,0.9,A,17.8405,0,66,362,0,0,0,22.33533144,,,,
"$142,021.95 ",8532.37793,W,3611.752441,N,0.9,A,18.761299,0,133,424,0,0,0,26.1607197,,,,
"$142,022.20 ",8532.37793,W,3611.751221,N,0.9,A,19.566999,0,70,377,0,0,0,23.2608286,,,,
"$142,022.75 ",8532.375977,W,3611.748291,N,0.9,A,21.063299,0,66,364,0,0,0,22.45873106,,,,
"$142,023.25 ",8532.374023,W,3611.746094,N,0.9,A,21.9841,0,64,360,0,0,0,22.21193182,,,,
"$142,023.45 ",8532.373047,W,3611.745361,N,0.9,A,21.753901,0,66,361,0,0,0,22.27363163,,,,
"$142,023.75 ",8532.37207,W,3611.744141,N,0.9,A,21.1784,0,64,328,0,0,0,20.23753788,,,,
"$142,024.00 ",8532.37207,W,3611.74292,N,0.9,A,20.833099,0,58,255,0,0,0,15.7334517,,,,
"$142,024.25 ",8532.371094,W,3611.741699,N,0.9,A,20.3727,0,57,304,0,0,0,18.75674242,,,,
"$142,024.50 ",8532.371094,W,3611.740479,N,0.9,A,20.3727,0,114,255,0,0,0,15.7334517,,,,
"$142,024.75 ",8532.371094,W,3611.739502,N,0.9,A,19.566999,0,114,255,0,0,0,15.7334517,,,,
"$142,025.00 ",8532.371094,W,3611.738525,N,0.9,A,18.761299,0,58,243,0,0,0,14.99305398,,,,
"$142,025.25 ",8532.371094,W,3611.737549,N,0.9,A,17.955601,0,133,308,0,0,0,19.00354167,,,,
"$142,025.55 ",8532.371094,W,3611.736572,N,0.9,A,17.264999,0,133,310,0,0,0,19.12694129,,,,
"$142,025.75 ",8532.371094,W,3611.73584,N,0.9,A,16.3442,0,66,320,0,0,0,19.74393939,,,,
"$142,026.05 ",8532.37207,W,3611.735107,N,0.9,A,15.4234,0,66,274,0,0,0,16.90574811,,,,
"$142,026.25 ",8532.37207,W,3611.734375,N,0.9,A,15.3083,0,83,320,0,0,0,19.74393939,,,,
"$142,026.55 ",8532.37207,W,3611.733398,N,0.9,A,15.4234,0,141,291,0,0,0,17.95464489,,,,
"$142,026.75 ",8532.37207,W,3611.732666,N,0.9,A,15.1932,0,29,238,0,0,0,14.68455492,,,,
